chiSquare info:
盗窃罪 312.917585899
按揭 312.858277957
希尔 312.817939978
物流配送 312.685343935
改动 312.66538284
自学 312.534178284
地狱 312.436942383
得胜 311.92371438
gt 311.869963183
et 311.746985027
官网 311.736839147
完胜 311.730587224
出血 311.636937195
出让 311.437233878
优化 311.402851723
tvb 311.365885268
团伙 311.308569743
跳水 310.572614888
拆卸 310.391754756
五星级 310.280271132
塑造 310.149367697
总体规划 310.138926591
q8 310.101597538
座舱 310.096014434
孕妇 310.086031872
乳酸 309.856241777
变化 309.605343197
谢娜 309.484954081
两轮 309.467742397
美国通用 309.26386325
曼奇尼 309.189030465
辽足 309.189030465
石材 308.983205216
黑暗 308.941058704
wii 308.875470951
续集 308.719222467
音乐剧 308.719222467
主体 308.699456832
初级 308.481355121
机关 308.452411484
直属 308.252780103
师德 307.90875592
作文 307.845615686
妇科 307.428617345
物资 307.361860421
脚踝 307.34413731
湖南 307.319085416
突入 307.079232069
招生简章 307.057514517
文理 307.057116044
侵略 307.003693153
胃酸 306.905698497
循环 306.905203683
价格区间 306.707233505
上海申花 306.70524386
磨砂 306.418824966
建筑设计 306.412726333
入门级 306.375377557
属于你 306.166427699
分泌物 306.091139798
党委 305.991427042
饱满 305.827190725
克拉 305.685747215
大蒜 305.643538613
消炎 305.638804374
金融服务 305.515963399
穴位 305.502490243
对口 305.459074595
残留 305.43277916
汽车产品 305.217099502
反派 305.058871956
电压 304.919888333
市长 304.913920707
主持 304.89329132
mac 304.778998824
餐饮 304.765562356
下一代 304.547290575
扩展性 304.49848059
api 304.267284506
底座 304.267284506
攻防 303.975792374
亚特兰大 303.898572515
工业 303.843600979
克里斯 303.738072758
多精彩 303.624158069
上网 303.416145882
例行 303.414628597
卷轴 303.36388803
购房人 303.359522333
求职者 303.003838742
快速 302.912486838
破获 302.764986384
经费 302.725419299
片酬 302.687047499
预备役 302.552429729
检查 302.536672247
收缩 302.493811331
高中生 302.169932646
时髦 302.098870367
精彩 301.807025377
生津 301.474636324
名单 301.280376274
证券投资 301.247534174
一站式 301.082408763
绝世 300.68164061
巅峰 300.560067054
高开 300.429836794
剂量 300.341521733
挂机 300.32346588
战役 300.189381957
十字星 300.073739835
巴里 299.926574146
师长 299.818353447
横店 299.634918576
ps 299.519569768
商务 299.499381694
执勤 299.425475636
通航 299.409983319
防线 299.400548643
志愿者 299.386790116
充电 298.937123751
颁发 298.859297082
配角 298.851579418
在校学生 298.809156259
应届生 298.804855994
目标价 298.786728201
谈判 298.763599531
俄方 298.731182682
花生 298.575585295
利尿 298.548973107
去皮 298.548973107
高达 298.463719993
中职 298.371461443
车长 298.205308808
贝尼特斯 298.139532835
充电器 297.854555837
爆笑 297.765192916
电视 297.704045256
经纪 297.596293114
迈克 297.589391904
放出 297.466550445
消化道 297.420351661
仙界 297.394903909
用房 297.375610108
丰胸 297.340545275
性功能 297.340545275
精液 297.340545275
车源 297.284331385
舞弊 297.267548311
学习方法 297.267548311
锅 297.229407624
勇者 297.193073496
坦克 297.186481384
巴黎 297.045597076
液晶电视 297.042676134
侠客 296.966649319
顺丰 296.964583458
进度 296.852167303
帅哥 296.849026025
理工 296.780035617
主板 296.748603853
毛利 296.690783709
限价 296.541902012
便利 296.535610418
逆天 296.475282038
工作者 296.469390035
猎人 296.315919547
姿势 296.250380295
团委书记 296.222250261
霸业 296.008130158
铜币 296.008130158
小生 295.943928849
彰显 295.933906078
太阳神 295.859628501
偶数 295.859628501
国足 295.859628501
队医 295.759609983
迈腾 295.720725206
食堂 295.716663411
色彩 295.486718399
呼救 295.450524859
教学楼 295.415742362
新能源 295.094247646
贯彻 295.059200514
程序 294.939498943
射杀 294.906921672
门诊 294.757403951
驾车 294.353577188
wc 294.200957157
财经 294.110703691
氨 294.084673003
待遇 293.893919533
买家 293.842510037
普通版 293.834293182
胜率 293.727824224
建业 293.727824224
音箱 293.570587281
快门 293.570587281
强大 293.391690254
下期 293.382289302
从教 293.219097442
总决赛 293.169971304
减肥法 293.093426333
离职 292.875923379
悬疑 292.820879886
工艺 292.776052
一众 292.721269117
出征 292.436501321
网球 292.436501321
负责人 292.324726778
常设 292.307262884
创业者 292.250996134
有色金属 292.167780128
刘嘉玲 291.901504432
抢劫 291.799646129
换代 291.766580804
豪杰 291.702895812
靠背 291.655366095
资费 291.51831628
顺差 291.439588917
排泄 291.389181744
积分 291.227860947
企业级 291.209121655
会师 291.204117521
确诊 291.146287463
处理 291.075039668
消耗 291.039408138
整数 290.433597416
电子产品 290.425813052
通车 290.352370854
幸福 290.271975317
拘留 290.16836313
周迅 290.015100353
巩俐 290.015100353
迷人 289.934235878
记者会 289.840876588
思维 289.829729577
公共 289.806172287
中航 289.664967825
战时 289.664967825
华府 289.562758304
灭火 289.544147446
膀胱 289.433300427
亲属 289.414222557
赛迪网 289.405882275
补贴 289.350684553
氧化 289.221558103
控制 289.085198584
立体声 289.055611718
吸烟 289.010089025
妊娠 288.984100675
轻轨 288.880302239
财政 288.724913739
春晚 288.580289055
金鹰 288.580289055
调侃 288.576209711
空袭 288.387748544
增持 288.338887588
适龄 288.334734452
一城 288.313470197
学历教育 288.126457918
吸食 287.978144323
qq空间 287.907297225
锂电池 287.779005507
家庭教育 287.765731055
拼抢 287.607190471
回馈 287.590609797
xe 287.578629478
中专 287.386551079
头部 287.157890796
罗本 287.090556433
立体感 286.864943906
档案 286.788598224
调教 286.719789654
思域 286.660272342
合唱 286.635774773
家俱 286.272670655
越级 286.217402254
市值 286.07438229
ri 285.900208658
轻伤 285.840977405
船票 285.817152303
对象 285.810404177
负载 285.658346231
层次感 285.459969694
博彩 285.350546646
果岭 285.320120392
触发 285.034442108
路段 284.972933883
阿隆索 284.866158363
诊疗 284.86030398
哈维 284.821077921
后腰 284.821077921
韦伯 284.821077921
顺序 284.794863937
阳气 284.712611775
切换 284.658895896
iso 284.523410281
核武器 284.351967735
法官 284.33929035
作业 284.295953488
完美 284.295466275
环保 284.193973389
消费电子 284.188694022
vi 284.066949803
巡回 283.904653099
背景 283.59405254
冷战 283.418054999
拉风 283.417114683
亡灵 283.319077049
pure 283.253576425
sim卡 283.253576425
绿色 283.244631463
出手 283.171204892
调味 283.166574593
psp 283.095645786
天界 283.095645786
梦幻西游 283.095645786
清热解毒 283.015891546
nf 282.979160353
专案组 282.949484306
债权 282.932608247
净值 282.932608247
伴侣 282.828625137
读卡器 282.825922306
续航时间 282.769292197
上班 282.677705614
酒店式 282.524968496
经济体 282.334798072
view 281.964292233
受众 281.918831141
睾丸 281.840747421
高官 281.819821869
诠释 281.759922938
国民党 281.654260996
审批 281.415904967
派遣 281.299367957
旗 281.254577027
auto 281.095899961
资本市场 281.082014552
围观 280.962975247
亿人 280.950278649
精致 280.723277551
羽泉 280.68265221
女人味 280.545590512
克鲁斯 280.539056841
跑动 280.539056841
沿用 280.343424144
收购 280.12589755
佳品 280.104871771
膳食 280.104871771
投影 279.959951305
苍穹 279.957188523
保利 279.954593761
报警电话 279.806975577
强奸 279.806975577
母公司 279.784863578
腰部 279.756622954
话题 279.725958428
喜欢 279.688681971
休闲度假 279.528184529
神器 279.509529198
军委 279.496286467
资源网 279.496286467
西部网 279.448479296
包裹 279.432372456
激光 279.132926072
牙齿 279.129537728
十条 278.763778973
耗材 278.432113444
手机屏幕 278.432113444
预赛 278.209548661
dg 278.161012145
开水 277.926202563
英镑 277.888976759
应急 277.834139725
德尔 277.788684369
耗油 277.692427527
首演 277.469376083
后台 277.325655501
宽度 276.977180522
日系 276.968892093
财年 276.910648906
小球 276.891968698
las 276.799559569
升空 276.751137963
事业部 276.660185543
sir 276.577402288
格林 276.5671759
空中客车 276.531023337
口语 276.377249903
动脉硬化 276.332192623
展台 276.181241758
二人 276.171815576
营业厅 276.060709111
山东鲁能 276.04210122
劲射 276.04210122
行人 275.937396408
rt 275.820043568
arm 275.812244685
治安 275.7010472
政府军 275.674590882
后盖 275.593666112
开业 275.52682672
登台 275.423290481
封锁 275.300187604
综指 275.285904511
高专 275.174225155
芹菜 275.103312689
城镇 275.080535395
连衣裙 274.961120438
东道主 274.960786476
巴特 274.960786476
夫妻 274.95212375
驾驶舱 274.92343191
邪恶 274.913486681
中文网 274.833197144
自动化 274.823184021
华润 274.810205767
浏览器 274.806140823
防癌 274.643446668
甜蜜 274.606949077
摄像 274.582655086
守门员 274.540299528
篮协 274.540299528
冠军联赛 274.540299528
香味 274.528247738
乳腺癌 274.528247738
雅阁 274.502448579
戴尔 274.491518504
棋手 274.456944733
盟友 274.439727973
李玟 274.290725771
看房团 274.147345095
豆浆 274.130786375
芯片组 274.090492605
rgb 274.090492605
固态电容 274.090492605
行驶里程 273.755065895
低迷 273.704161262
脸部 273.546184843
枪 273.518999914
晚会 273.493416265
田径 273.395456174
心脑血管 273.353028643
当当 273.294248052
稳定性 273.028298122
g网 272.7943345
制裁 272.79318993
发胖 272.788024532
金条 272.635925233
股份制 272.635925233
取景器 272.585731353
刻录 272.585731353
跨界 272.580954383
领衔主演 272.514762257
葡萄糖 272.472943732
助教 272.464256409
特性 272.438468152
欧盟 272.430868292
苦战 272.427996879
滋润 272.127129833
影音 272.034135486
样板房 271.855914943
生活区 271.802335658
随时随地 271.774638873
大银幕 271.761795935
设立 271.710963787
特色 271.63460507
帐户 271.601641258
队伍 271.435612409
西红柿 271.387489654
家电产品 271.331792499
实木 271.010588794
现代 270.855624784
pi 270.798212501
院线 270.541063279
畅游 270.483088665
开除 270.445139257
tp 270.309861182
体量 270.191662711
剑侠 270.185945657
电子竞技 270.185945657
服务业 270.113569013
制导 270.073568564
女兵 270.073568564
银两 269.946435986
试炼 269.946435986
供应商 269.867296006
将士 269.707008643
出兵 269.670649913
抛售 269.530242743
房产税 269.51458414
纪律 269.497844628
牛仔 269.496491392
魔兽 269.467147254
和家 269.242724973
北京电影 269.034192898
赶赴 268.755445233
c2 268.671774609
急救车 268.3318004
语言 268.296236821
锁定 268.27269922
枢纽 268.191415984
绑定 268.14650009
银币 268.069946066
帕克 268.009686097
网校 268.002246076
煮沸 267.952168848
水位 267.909588596
不良 267.851582722
实务 267.799729655
中长期 267.799439583
聚合 267.780346397
外出 267.766430891
商行 267.700632991
zf 267.465242834
居住区 267.41923214
台海 267.400208135
传递 267.360640609
机能 267.269401763
教学工作 267.260565859
举报 267.063135717
大将 266.904177015
大观 266.80366465
森林公园 266.802603915
部门 266.736758732
读取 266.694103151
领跌 266.633882487
拦住 266.615086021
法医 266.615086021
德利 266.54116298
科尔 266.54116298
稳健 266.476333546
年龄 266.461878658
带动 266.311341587
性能力 266.271886778
虚拟 266.113488415
中小板 266.103384156
性学 266.03332619
达能 265.946465524
总体 265.631235127
添加 265.61525987
商店 265.553688789
物价指数 265.549549573
皇家 265.230177842
小腹 265.208237476
派出 265.193436262
组件 265.12124479
黑客 265.028061407
讯问 264.857068592
帐号 264.788851943
线路 264.778627033
形势 264.768061947
继续教育 264.554579815
教育界 264.511281319
cpi 264.492628954
显瘦 264.470639659
登场 264.406567525
糖分 264.193835137
全年 264.15751855
中国电影 264.150427214
采访 264.11521865
cos 264.025378269
敏感 264.000877501
图书 263.993180492
化妆品 263.969411153
道路 263.696217146
三轮 263.684576584
潜力 263.609566305
发行商 263.538503743
马刺队 263.510588919
名额 263.417580988
维和 263.338685751
内需 263.321249773
蔡依林 263.301520592
迪奥 263.285533386
戴姆勒 263.189512285
烹调 263.180159091
网络销售 263.146484397
轩逸 263.137946404
x86 263.120667078
广告费 263.037433521
指导员 263.008106473
传说中 262.938553835
嫌疑 262.894564517
湖人队 262.892879411
传送 262.878741278
任职 262.645435093
终端设备 262.626018816
伯格 262.592039537
孙俪 262.531190542
ts 262.503076714
老乡 262.386980002
销售中 262.271527904
书本 262.188087224
银 262.149223259
出台 262.115018362
青涩 262.06078783
袭击 262.013141832
女歌手 262.010454484
衰退 262.005502614
诊断 261.893469289
大卫 261.785825351
期房 261.770164991
销售额 261.75190527
分销 261.655296851
病毒 261.588304351
平均 261.448161767
大腿 261.37655994
配方 261.324839379
业余 261.306335184
售房 261.300119874
在逃 261.014622434
cdma 261.008141965
清华 260.99637
巡警 260.981323769
升高 260.943767463
经纪人 260.789837014
细腻 260.759816978
停放 260.685404955
锐利 260.680112917
头痛 260.631819095
建校 260.608450369
档次 260.514210253
优酷 260.485974551
供应链 260.346572915
反应堆 260.311346512
并发症 260.257899001
温热 260.257899001
庭院 260.101646108
保安 259.968394832
seo 259.910778135
58同城 259.910778135
一家人 259.850287572
最火爆 259.780794128
制作 259.718705634
必需 259.704753703
深成指 259.63549946
阿布 259.587483224
伤愈 259.587483224
骨质疏松 259.572540422
早泄 259.572540422
维生素d 259.572540422
安居 259.562828869
试验 259.560834335
过瘾 259.503255361
合照 259.470701234
连长 259.416384209
铝制 259.379859213
关节 259.377665143
帮主 259.206902459
市场化 259.04747908
海带 259.01719576
优惠券 258.98557066
赞助商 258.928580842
舒适感 258.715054216
院系 258.632598312
术士 258.585968523
鱼 258.472120465
dx 258.184683516
主要成分 257.948404293
施放 257.814577041
赤字 257.706388552
发挥 257.398367655
中规 257.36438473
冲锋 257.279260186
全黑 257.266573867
国美 257.237618115
ul 257.237170149
鱼雷 257.116303306
落网 256.986121611
市盈率 256.932570866
道琼斯 256.932570866
寄宿 256.925757189
按钮 256.839952915
女人们 256.793201997
胃液 256.793201997
降幅 256.696748007
民族 256.694686413
es 256.689002351
战友 256.564501312
短裤 256.515354262
投行 256.444300018
高强度 256.206111572
溃疡 256.157092642
慢性病 256.157092642
安神 256.157092642
充血 256.157092642
招聘人数 256.094285877
碘 256.024628412
个性 256.020854118
课题 255.980891899
旅长 255.977512894
占地面积 255.880248436
逃跑 255.799550339
持稳 255.636833616
博世 255.568369712
核武 255.43841289
ht 255.436519749
区政府 255.082451988
决胜 254.892616749
马自达6 254.791102023
好学 254.706388276
青年学生 254.520554785
纠葛 254.195789444
衬衫 254.168639849
葡萄 254.168639849
差距 254.146911393
订阅 254.14150068
李冰冰 254.101736111
基础 254.024162243
新城区 253.998674152
供应量 253.96702484
校训 253.956491569
孙继海 253.94675422
原著 253.938775552
出版商 253.900141493
便捷 253.851838179
证明材料 253.82742449
蛋 253.631553273
网银 253.493855716
活跃度 253.493855716
索纳塔 253.2908303
监控 253.268593215
手刹 253.190210195
骐达 253.190210195
漆面 253.190210195
易用 253.166184565
运算 253.166184565
着力 253.122143843
额外 253.119270054
会计准则 252.829625096
边锋 252.768385237
罗斯 252.763757011
过剩 252.687775767
菜单 252.681630075
朗逸 252.628632115
冯小刚 252.548086265
中兴 252.537768539
tb 252.537768539
红利 252.498134796
大乐透 252.482895292
云端 252.428313017
只见 252.269279257
总理 252.23203773
喜爱 252.218131377
打印速度 252.151358984
闪存 252.151358984
rj45 252.151358984
妈妈 252.137822602
台式机 252.095921193
电梯 252.053159365
农户 252.04123557
定位 251.941494408
斯图加特 251.913966636
car 251.911517404
四位一体 251.805136871
霸道 251.728546116
sys 251.690073734
倒地 251.61180372
玄关 251.544027115
争执 251.444054076
公职 251.439111702
金银 251.225719605
eps 251.186243078
音乐厅 251.145329407
任天堂 251.144407992
ns 251.095195752
弹头 251.043970612
倒入 250.995974838
日k线 250.975062751
外贸 250.914549521
生态系统 250.898384755
外立面 250.874227796
紫外线 250.850057457
仪器设备 250.83137722
影院 250.641278872
动作 250.215526937
彩电 250.20859806
同业 250.201765825
机架 250.106932029
酷派 250.106932029
预测 250.01686925
秉承 249.986444503
违纪 249.914165004
高热 249.876812571
山药 249.876812571
文件 249.865052194
病症 249.698021914
总成绩 249.679584519
大枣 249.53160544
急救 249.519649233
托尼 249.497026696
高层 249.460651076
沪市 249.332921169
回购 249.317155731
主角 249.295308383
还珠格格 249.282819799
民用 249.201960638
商学院 248.97400939
乳腺 248.95225182
叙事 248.893923102
打斗 248.666133417
道德 248.522542979
浪漫 248.490944129
过敏性 248.448521475
肺癌 248.448521475
杏仁 248.448521475
守护 248.429727067
智能化 248.406086003
大剧院 248.268873596
油炸 248.250048851
基数 248.245593064
电量 248.234352605
驾驶座 248.204143787
中俄 248.19910525
打赢 248.023700554
gps 248.015432275
好友 247.981889552
亚市 247.931439549
频率 247.798693766
胃部 247.652958488
建委 247.642600048
电流 247.556435837
功臣 247.550371661
年轻化 247.524346688
专利 247.38580034
住宅小区 247.320215108
示范性 247.274645526
攻势 247.182248362
交强险 247.077088888
避险 246.880182278
普通股 246.821218613
丢掉 246.795191447
牛肉 246.616787281
滨海 246.605327949
破案 246.4897218
尸体 246.473912194
滋养 246.46164929
新浪财经 246.327241637
涨跌 246.327241637
奥斯卡 246.281378483
总裁 246.270360471
称霸 246.230737682
恋爱 246.22035605
作曲 246.137898171
郑钧 245.898422579
工友 245.833891378
荷尔蒙 245.824223566
放宽 245.816325068
美联 245.718645272
军备 245.718645272
美味 245.632980044
耕地 245.584481025
医疗 245.575285622
中介 245.398308054
魔族 245.085496074
m7 245.066388743
曹操 245.050440441
瓷砖 244.822133325
变现 244.775688725
优势 244.772345831
心理学 244.752674714
高发 244.723826066
嵌入式 244.701105269
弘扬 244.654628266
狂暴 244.376140236
最终幻想 244.376140236
弓手 244.376140236
暗影 244.376140236
错落 244.103195881
旅行网 244.050723646
怀特 243.988660416
骨干教师 243.938933791
出任 243.717414964
干部 243.715087803
批准 243.705479755
唱腔 243.460901733
流行音乐 243.381662298
金融产品 243.373037197
大战 243.347684828
效益 243.310344427
进账 243.190270681
高盛 243.048775294
赛车 243.0294478
下探 242.903575391
越高 242.900234382
热身赛 242.899862358
叶酸 242.814469507
中路 242.707940707
诈骗罪 242.565045101
僵局 242.439365462
巨星 242.368361174
高铁 242.351610783
弹性 242.343426358
股票型 242.315034591
回吐 242.315034591
详见 242.249964496
中华民族 242.169743192
应用软件 242.139888335
凯越 242.072888934
君威 242.072888934
新航 241.882333702
密码 241.758731269
国际 241.532035692
门柱 241.457405585
注明 241.456972661
警官 241.288918435
意大利 241.272009721
击落 241.184533936
二炮 241.184533936
排便 241.162990538
事项 241.14203622
访问 241.044352249
止跌 240.951678449
信箱 240.77679316
网络服务 240.77679316
外盘 240.684105606
作假 240.541207662
婚房 240.451148695
婴儿 240.312254318
玉女 240.191941483
支队长 240.175675291
救护车 240.100404892
总面积 240.092232178
面膜 240.088354467
澎湃 239.915906534
打击 239.874662403
中国制造 239.83681131
制式 239.824666592
高速 239.817519407
护肤品 239.749163062
堆栈 239.736804804
魅族 239.736804804
爱立信 239.736804804
资金面 239.681398167
立面 239.635550651
百搭 239.590987299
油性 239.54269232
上海 239.391279241
新生代 239.270920785
产品线 239.258471146
顶盖 239.211550295
对决 239.14396171
休市 239.142047135
恒信 238.929379122
委托 238.891209323
初三 238.87096847
素颜 238.821946926
前线 238.814707695
良机 238.760506592
平等 238.727544539
小野 238.67992536
主任 238.596488474
情节 238.394964624
动脉 238.16082404
音量 238.159572777
有色 237.955083906
狂人 237.873897392
ice 237.859788678
案情 237.78040055
业内人士 237.765044328
中评社 237.73802756
幕僚 237.73802756
酿酒 237.724585915
兼职 237.612774848
披露 237.612392188
礼品 237.420560765
物业费 237.317131909
人民 237.26363538
值班 237.195192581
来函 237.03945982
快乐男声 237.034920882
习惯 237.019607366
u型 236.919714634
换车 236.919714634
新编 236.827498534
cd 236.784143346
阳台 236.769162422
去世 236.755685543
长假 236.660798303
曾志伟 236.435214376
上车 236.424667309
流行病 236.396064408
酸痛 236.396064408
关岛 236.281363751
军国主义 236.281363751
缓刑 236.053680895
大国 236.049789709
dir 236.037300167
外接 236.037300167
半导体 236.007729889
担忧 235.98368796
贩毒 235.935298039
购入 235.914244141
野战军 235.844883426
苏军 235.844883426
手榴弹 235.844883426
资产管理 235.820862256
谴责 235.712052581
演讲 235.493572655
洗衣机 235.446678633
修饰 235.415391267
旅游管理 235.301006962
分房 235.222592541
碳纤维 235.19457848
打败 235.1836351
送达 235.045539001
漫画 234.958108875
好礼 234.958108875
歌迷们 234.873427255
电影版 234.873427255
技能鉴定 234.764815358
证实 234.612031087
旅游度假 234.601738816
阵列 234.561645577
营销方式 234.396804252
报废 234.362448612
宿舍 234.309723457
佟大为 234.081670637
合资企业 234.028944097
杀戮 233.992189529
新政 233.960084849
阅读 233.852111129
ve 233.779145989
强国 233.74761531
供电 233.709794862
枪手 233.692307188
特许 233.660928969
车都 233.660928969
静止 233.648191585
元素 233.609194367
力学 233.434045331
低密度 233.391368512
住院 233.28807801
托福 233.283861184
巴尔 233.210398155
国旗 233.174529209
管网 233.134768861
租住 233.067461373
攻关 233.027889281
sc 232.96268096
备案 232.923098751
升至 232.908315579
政审 232.874880645
电算化 232.874880645
学制 232.874880645
吃水果 232.795475687
集群 232.754580972
补水 232.746205979
海战 232.743327546
应用型 232.72573947
唐门 232.716395518
s8 232.515847179
骨折 232.410866042
ov 232.359470165
首长 232.269137483
生育 232.247881538
德国大众 232.087033507
头寸 232.036496822
rsi 232.036496822
看跌 232.036496822
房间 231.987162118
三防 231.982966043
避孕 231.938017271
途经 231.880236161
托雷斯 231.853491538
军校 231.700897463
机舱 231.700897463
车商 231.662881995
主营 231.591223218
荧幕 231.527589277
客串 231.527589277
旅游业 231.483167341
租房 231.483167341
商网 231.482764113
联姻 231.482764113
吕布 231.476811285
诛仙 231.476811285
魔界 231.465067358
元神 231.465067358
现金流 231.308079488
特困 231.285577089
合影 231.241023202
慈善家 231.167614845
奇数 231.138542825
节食 231.138193876
胶原蛋白 231.138193876
维他命 231.138193876
蛋黄 231.138193876
冠心病 231.138193876
记忆力 231.081697163
深交所 231.064458638
应收 230.981148697
离家 230.942175789
炮弹 230.842438729
跑道 230.842438729
个人电脑 230.791904298
小尺寸 230.791904298
键 230.734219988
水景 230.729191702
基地 230.656268182
垫底 230.622950922
fed 230.617666927
刀 230.595339881
手机产品 230.214294946
困难 230.038434972
dv 229.989100354
球馆 229.974372247
起步 229.844060467
变质 229.775785544
观景 229.765844609
人网 229.700124706
t恤 229.688021537
凯恩 229.572806133
轩辕 229.572806133
采集 229.491475029
高画质 229.456319104
专电 229.351817848
声音 229.095540971
硅谷 229.095496482
世界观 229.078767555
简化 229.023616521
和服 229.002969132
蔡司 228.791699474
原料 228.710681545
天命 228.633550493
重视 228.563983515
居家 228.523176917
不动产 228.486240616
收费 228.392233754
征地 228.333084432
快件 228.330032321
富力 228.1521186
汉语 228.08424064
家庭 228.079311101
大宅 228.01248292
陈坤 227.951497002
意见 227.688062924
优美 227.661465473
天津 227.631698906
有线 227.470679502
琉球 227.350387543
贡献 227.22619276
宾馆 227.220206541
内脏 227.030992079
退货 227.015174656
皮卡 226.827433079
米色 226.827433079
教练员 226.806423116
备胎 226.789547912
订金 226.789547912
围棋 226.624493474
菲尔 226.59964849
退款 226.575449736
才华 226.382872217
大碍 226.327042108
商户 226.318629243
通货膨胀 226.150807013
肾虚 226.057979654
瘙痒 226.057979654
省部级 226.049743322
炮 226.02667184
单机 225.948687648
天赋 225.934917708
苗条 225.905604095
中级 225.7795009
卡路里 225.751042283
超长 225.739583152
解说 225.565967735
权重 225.551805479
影星 225.511022953
街道 225.502983362
药水 225.442063394
守护者 225.442063394
日剧 225.426729852
企图 225.409036131
旅游地 225.370265399
工程质量 225.265865664
新技术 225.188824686
机组 225.078535853
写实 224.917230752
好心 224.838364123
本草 224.664121897
巴斯 224.535815246
后期制作 224.497981765
弦乐 224.497981765
整体性 224.45704958
加装 224.42529196
嘉宾 224.251440605
中华 224.226795878
主人公 224.182604442
欲购 224.178516942
可达 224.041766163
山楂 224.012642837
街拍 224.012642837
人文 223.980208281
国际航 223.928621596
贵州 223.831937974
材料 223.821348789
鱼肉 223.799880443
个性化 223.775679002
落户 223.677683536
阿杜 223.638755758
阿德 223.638755758
阵脚 223.638755758
解围 223.529746392
上级 223.506171964
前列腺 223.430496918
刘海 223.416172694
亲戚 223.409837094
自觉 223.367141009
稿件 223.292717877
太阳报 223.279757309
技战术 223.279757309
应对 223.266101656
录像 223.029069061
xu 222.994429114
城市规划 222.958531955
伸直 222.947541496
摄入量 222.891917637
大肠 222.891917637
减肥方法 222.891917637
血脂 222.891917637
演进 222.758872462
高级中学 222.686019967
垂直 222.651580506
专科生 222.631141199
实验班 222.631141199
江淮 222.544234847
择业 222.350019205
凌厉 222.318151007
社会科学 222.293526663
女孩 222.283584626
报导 222.274039636
鼓励 222.251583472
病变 222.233594901
教学管理 222.127962687
预科 222.127962687
睡觉 221.978012909
新兵 221.953406975
锻炼 221.891843243
vip 221.845262848
卧室 221.823057874
角逐 221.699476647
施救 221.595783491
mt 221.500776739
哈弗 221.488542298
第八代 221.488542298
知名 221.427868234
寒冰 221.425310421
拾取 221.425310421
乐观 221.379321446
配送 221.243329925
fix 220.979038604
金庸 220.939069241
市中 220.917728793
彭帅 220.807641725
售罄 220.587206032
陈可辛 220.561350247
老化 220.436176334
乙级 220.349432757
数据流 220.172559845
耗电量 220.172559845
产出 220.01929173
描写 219.995995932
影响力 219.898125447
预选赛 219.85357898
观光 219.703220722
公约 219.694367288
抗性 219.683347483
阵法 219.683347483
天籁 219.680145118
商品信息 219.640553636
制药 219.608270915
便携式 219.539628943
豪车 219.447464659
巴蒂尔 219.413955676
莎拉波娃 219.413955676
地学 219.402608543
x9 219.246538929
优雅 219.188882684
主动权 219.148492949
击中 219.123671915
退换货 219.073794754
背部 218.963444491
平板电视 218.942438122
政务 218.783321155
镁合金 218.743792982
农产品 218.724616173
海贼 218.659944823
关羽 218.659944823
ud 218.631200384
结局 218.497108277
机翼 218.403299088
流线型 218.395583875
代号 218.324727225
电子书 218.207147613
黄豆 218.192087452
牛 218.187081093
羽毛球 218.136834367
助威 218.136834367
警告 218.125274763
戴维斯 217.849552344
都灵 217.849552344
传输速度 217.849260463
在读 217.802323999
独显 217.79341825
磁盘 217.79341825
上限 217.786510944
纳米 217.69623542
电路 217.69623542
鼻炎 217.680327556
止咳 217.680327556
失主 217.635427119
征收 217.626006541
适当 217.48047977
影业 217.459473048
电信业 217.440926647
转型 217.348701542
蒜 217.318744358
病例 217.296758841
账款 217.222227311
鼠标 217.157777983
网上交易 217.09967193
视网膜 216.99017109
课本 216.969058956
助力 216.948049902
转换 216.852528894
预约 216.723820649
间隙 216.607810523
强身 216.597353378
歼-10 216.586143387
星光 216.54997486
销售渠道 216.541846683
离场 216.458607133
县城 216.401966376
一般来说 216.382103921
货币市场 216.33740112
债市 216.33740112
小盘 216.33740112
波幅 216.33740112
何炅 216.316263022
黑帮 216.316263022
经济舱 216.268206156
舰长 216.268206156
分解 216.184197508
签约 216.179543092
复发 216.116588291
游人 215.99688247
曲风 215.981795945
快男 215.981795945
长途 215.810563591
强力 215.803810409
为由 215.796808092
水系 215.705600281
开班 215.538417434
机制 215.461681375
代表队 215.337410393
生态旅游 215.32777963
院子 215.15637553
小人物 215.126121979
小组 215.120101589
神话 214.946888492
转贴 214.940111514
守卫 214.917968132
广告服务 214.898932796
合同 214.871093146
党委书记 214.854128337
下半身 214.780526526
期货市场 214.745254241
流通股 214.745254241
使用寿命 214.676057574
木瓜 214.658219812
性福 214.658219812
文火 214.653869953
投资人 214.642780586
紧急 214.335370621
路人 214.230157918
起诉 214.230157918
mg 214.218161149
强硬 214.170184596
大名 214.114418501
老公 214.09157974
bit 214.054066737
画风 213.960808799
自由度 213.960808799
套件 213.909168322
暂行 213.90812408
国际贸易 213.764185423
节点 213.535700973
上岸 213.520458667
铜牌 213.401746487
fps 213.261275542
坐姿 213.184992724
换人 213.17133714
调解 213.152862897
op 213.140254619
入伍 213.065214283
肤色 212.974114295
定向 212.87924214
发送 212.876685586
瑜伽 212.845122533
保障 212.83494204
酒精 212.754011714
村子 212.673730871
捕捞 212.636196865
滨江 212.628478574
肺部 212.599935819
策略 212.58792573
微车 212.305889495
扩张 212.110372087
